text	frequency
如愿以偿	1.3803842646028838e-06
姝	1.3803842646028838e-06
孕期	1.3803842646028838e-06
存续	1.3803842646028838e-06
孪生	1.3803842646028838e-06
安史之乱	1.3803842646028838e-06
定案	1.3803842646028838e-06
宠坏	1.3803842646028838e-06
家世	1.3803842646028838e-06
家谱	1.3803842646028838e-06
密布	1.3803842646028838e-06
小生	1.3803842646028838e-06
少年儿童	1.3803842646028838e-06
尤金	1.3803842646028838e-06
崭露头角	1.3803842646028838e-06
年经	1.3803842646028838e-06
库珀	1.3803842646028838e-06
建设部	1.3803842646028838e-06
开立	1.3803842646028838e-06
异味	1.3803842646028838e-06
异域	1.3803842646028838e-06
张敏	1.3803842646028838e-06
弹丸	1.3803842646028838e-06
当铺	1.3803842646028838e-06
形式主义	1.3803842646028838e-06
得寸进尺	1.3803842646028838e-06
徽州	1.3803842646028838e-06
心扉	1.3803842646028838e-06
急迫	1.3803842646028838e-06
恶习	1.3803842646028838e-06
恶灵	1.3803842646028838e-06
情缘	1.3803842646028838e-06
惊心动魄	1.3803842646028838e-06
想尽办法	1.3803842646028838e-06
感到高兴	1.3803842646028838e-06
戒心	1.3803842646028838e-06
或非	1.3803842646028838e-06
战壕	1.3803842646028838e-06
截面	1.3803842646028838e-06
打字机	1.3803842646028838e-06
扫码	1.3803842646028838e-06
扬帆	1.3803842646028838e-06
抚州	1.3803842646028838e-06
押送	1.3803842646028838e-06
抽空	1.3803842646028838e-06
拉古	1.3803842646028838e-06
拍马屁	1.3803842646028838e-06
拓跋	1.3803842646028838e-06
拜占庭	1.3803842646028838e-06
拥戴	1.3803842646028838e-06
拦下	1.3803842646028838e-06
振华	1.3803842646028838e-06
捂住	1.3803842646028838e-06
换乘	1.3803842646028838e-06
排骨	1.3803842646028838e-06
搜刮	1.3803842646028838e-06
搭救	1.3803842646028838e-06
改头换面	1.3803842646028838e-06
改掉	1.3803842646028838e-06
改道	1.3803842646028838e-06
攻坚战	1.3803842646028838e-06
放在心上	1.3803842646028838e-06
故土	1.3803842646028838e-06
故宫博物院	1.3803842646028838e-06
故里	1.3803842646028838e-06
数据中心	1.3803842646028838e-06
断网	1.3803842646028838e-06
新剧	1.3803842646028838e-06
无悔	1.3803842646028838e-06
明令	1.3803842646028838e-06
春夏	1.3803842646028838e-06
晨间	1.3803842646028838e-06
普兰	1.3803842646028838e-06
普希金	1.3803842646028838e-06
暴雪	1.3803842646028838e-06
最后通牒	1.3803842646028838e-06
有变	1.3803842646028838e-06
本县	1.3803842646028838e-06
本职工作	1.3803842646028838e-06
李世民	1.3803842646028838e-06
李宗仁	1.3803842646028838e-06
杜克	1.3803842646028838e-06
来头	1.3803842646028838e-06
杰瑞	1.3803842646028838e-06
果酱	1.3803842646028838e-06
架势	1.3803842646028838e-06
架飞机	1.3803842646028838e-06
查办	1.3803842646028838e-06
柿子	1.3803842646028838e-06
标枪	1.3803842646028838e-06
核辐射	1.3803842646028838e-06
欢欣	1.3803842646028838e-06
歉	1.3803842646028838e-06
正名	1.3803842646028838e-06
此片	1.3803842646028838e-06
此言	1.3803842646028838e-06
武夷山	1.3803842646028838e-06
死守	1.3803842646028838e-06
每星期	1.3803842646028838e-06
民国时期	1.3803842646028838e-06
民建	1.3803842646028838e-06
水沟	1.3803842646028838e-06
水火	1.3803842646028838e-06
水瓶	1.3803842646028838e-06
水箱	1.3803842646028838e-06
永平	1.3803842646028838e-06
沟渠	1.3803842646028838e-06
法尔	1.3803842646028838e-06
注册商标	1.3803842646028838e-06
注资	1.3803842646028838e-06
洞察力	1.3803842646028838e-06
流行歌曲	1.3803842646028838e-06
海贼王	1.3803842646028838e-06
海龙	1.3803842646028838e-06
淋	1.3803842646028838e-06
淋巴	1.3803842646028838e-06
淮北	1.3803842646028838e-06
淳朴	1.3803842646028838e-06
清静	1.3803842646028838e-06
渔港	1.3803842646028838e-06
满城	1.3803842646028838e-06
潜水艇	1.3803842646028838e-06
灌丛	1.3803842646028838e-06
点击率	1.3803842646028838e-06
点菜	1.3803842646028838e-06
熄	1.3803842646028838e-06
熔炉	1.3803842646028838e-06
爱女	1.3803842646028838e-06
牌楼	1.3803842646028838e-06
牛群	1.3803842646028838e-06
牢骚	1.3803842646028838e-06
特别奖	1.3803842646028838e-06
犹大	1.3803842646028838e-06
环岛	1.3803842646028838e-06
现如今	1.3803842646028838e-06
理化	1.3803842646028838e-06
电磁场	1.3803842646028838e-06
电解质	1.3803842646028838e-06
男模	1.3803842646028838e-06
画布	1.3803842646028838e-06
番茄酱	1.3803842646028838e-06
疲	1.3803842646028838e-06
病毒感染	1.3803842646028838e-06
白玉	1.3803842646028838e-06
百家争鸣	1.3803842646028838e-06
的黎波里	1.3803842646028838e-06
监管部门	1.3803842646028838e-06
眼角	1.3803842646028838e-06
知情权	1.3803842646028838e-06
磷酸	1.3803842646028838e-06
礼盒	1.3803842646028838e-06
神人	1.3803842646028838e-06
福报	1.3803842646028838e-06
私人生活	1.3803842646028838e-06
空降兵	1.3803842646028838e-06
笑一笑	1.3803842646028838e-06
第一站	1.3803842646028838e-06
第十三届	1.3803842646028838e-06
粉饰	1.3803842646028838e-06
精光	1.3803842646028838e-06
紧接	1.3803842646028838e-06
红白	1.3803842646028838e-06
约翰内斯堡	1.3803842646028838e-06
绝杀	1.3803842646028838e-06
绰绰有余	1.3803842646028838e-06
编著	1.3803842646028838e-06
网球场	1.3803842646028838e-06
罗山	1.3803842646028838e-06
罗莎	1.3803842646028838e-06
美男	1.3803842646028838e-06
群臣	1.3803842646028838e-06
老练	1.3803842646028838e-06
胜率	1.3803842646028838e-06
胶水	1.3803842646028838e-06
自信心	1.3803842646028838e-06
自足	1.3803842646028838e-06
臭虫	1.3803842646028838e-06
船身	1.3803842646028838e-06
艾美奖	1.3803842646028838e-06
苍天	1.3803842646028838e-06
苏莱曼	1.3803842646028838e-06
苦练	1.3803842646028838e-06
茶道	1.3803842646028838e-06
荷叶	1.3803842646028838e-06
落日	1.3803842646028838e-06
董必武	1.3803842646028838e-06
蓝领	1.3803842646028838e-06
血症	1.3803842646028838e-06
衬托	1.3803842646028838e-06
西学	1.3803842646028838e-06
西施	1.3803842646028838e-06
西门庆	1.3803842646028838e-06
詹森	1.3803842646028838e-06
誓词	1.3803842646028838e-06
警棍	1.3803842646028838e-06
订户	1.3803842646028838e-06
讷	1.3803842646028838e-06
访美	1.3803842646028838e-06
诉讼案	1.3803842646028838e-06
该类	1.3803842646028838e-06
调料	1.3803842646028838e-06
谐	1.3803842646028838e-06
贮	1.3803842646028838e-06
资费	1.3803842646028838e-06
赫拉	1.3803842646028838e-06
走强	1.3803842646028838e-06
起头	1.3803842646028838e-06
起居	1.3803842646028838e-06
蹈	1.3803842646028838e-06
身体状况	1.3803842646028838e-06
车尾	1.3803842646028838e-06
车震	1.3803842646028838e-06
转卖	1.3803842646028838e-06
轻柔	1.3803842646028838e-06
载荷	1.3803842646028838e-06
达州	1.3803842646028838e-06
达摩	1.3803842646028838e-06
返校	1.3803842646028838e-06
迪恩	1.3803842646028838e-06
退赛	1.3803842646028838e-06
道菜	1.3803842646028838e-06
邓紫棋	1.3803842646028838e-06
那句话	1.3803842646028838e-06
配发	1.3803842646028838e-06
釉	1.3803842646028838e-06
重兵	1.3803842646028838e-06
重新启动	1.3803842646028838e-06
金国	1.3803842646028838e-06
金融公司	1.3803842646028838e-06
钢铁厂	1.3803842646028838e-06
铁门	1.3803842646028838e-06
锦上添花	1.3803842646028838e-06
长兄	1.3803842646028838e-06
长凳	1.3803842646028838e-06
长距离	1.3803842646028838e-06
阐发	1.3803842646028838e-06
阳明	1.3803842646028838e-06
陆战	1.3803842646028838e-06
隅	1.3803842646028838e-06
随和	1.3803842646028838e-06
隐士	1.3803842646028838e-06
隐退	1.3803842646028838e-06
隔日	1.3803842646028838e-06
雌雄	1.3803842646028838e-06
雷声	1.3803842646028838e-06
需用	1.3803842646028838e-06
震级	1.3803842646028838e-06
霍克	1.3803842646028838e-06
霸权主义	1.3803842646028838e-06
靓丽	1.3803842646028838e-06
韩元	1.3803842646028838e-06
韭菜	1.3803842646028838e-06
音源	1.3803842646028838e-06
馄饨	1.3803842646028838e-06
马币	1.3803842646028838e-06
马甲	1.3803842646028838e-06
驯化	1.3803842646028838e-06
驻华大使	1.3803842646028838e-06
骏	1.3803842646028838e-06
高升	1.3803842646028838e-06
鲛	1.3803842646028838e-06
黄帝	1.3803842646028838e-06
affairs	1.3489628825916533e-06
alt	1.3489628825916533e-06
ashley	1.3489628825916533e-06
ball	1.3489628825916533e-06
bang	1.3489628825916533e-06
calling	1.3489628825916533e-06
candy	1.3489628825916533e-06
cb	1.3489628825916533e-06
chicken	1.3489628825916533e-06
common	1.3489628825916533e-06
communication	1.3489628825916533e-06
connect	1.3489628825916533e-06
ding	1.3489628825916533e-06
duo	1.3489628825916533e-06
georgia	1.3489628825916533e-06
glass	1.3489628825916533e-06
gundam	1.3489628825916533e-06
harris	1.3489628825916533e-06
kingdom	1.3489628825916533e-06
las	1.3489628825916533e-06
lead	1.3489628825916533e-06
learning	1.3489628825916533e-06
lex	1.3489628825916533e-06
log	1.3489628825916533e-06
mall	1.3489628825916533e-06
nc	1.3489628825916533e-06
nicole	1.3489628825916533e-06
og	1.3489628825916533e-06
palm	1.3489628825916533e-06
past	1.3489628825916533e-06
pm0.0	1.3489628825916533e-06
pos	1.3489628825916533e-06
reader	1.3489628825916533e-06
rise	1.3489628825916533e-06
ross	1.3489628825916533e-06
russia	1.3489628825916533e-06
short	1.3489628825916533e-06
single	1.3489628825916533e-06
status	1.3489628825916533e-06
strange	1.3489628825916533e-06
summer	1.3489628825916533e-06
theory	1.3489628825916533e-06
working	1.3489628825916533e-06
yi	1.3489628825916533e-06
ž	1.3489628825916533e-06
φ	1.3489628825916533e-06
一有	1.3489628825916533e-06
一百块	1.3489628825916533e-06
一闪	1.3489628825916533e-06
七十二	1.3489628825916533e-06
七届	1.3489628825916533e-06
万亿美元	1.3489628825916533e-06
万年前	1.3489628825916533e-06
三峡大坝	1.3489628825916533e-06
三招	1.3489628825916533e-06
三省	1.3489628825916533e-06
上乘	1.3489628825916533e-06
上赛季	1.3489628825916533e-06
不外乎	1.3489628825916533e-06
不是故意	1.3489628825916533e-06
不测	1.3489628825916533e-06
不缺	1.3489628825916533e-06
与其说	1.3489628825916533e-06
丑化	1.3489628825916533e-06
专栏作家	1.3489628825916533e-06
东乡	1.3489628825916533e-06
东华	1.3489628825916533e-06
东大	1.3489628825916533e-06
东段	1.3489628825916533e-06
东街	1.3489628825916533e-06
两千年	1.3489628825916533e-06
两河	1.3489628825916533e-06
个体户	1.3489628825916533e-06
乔伊	1.3489628825916533e-06
九门	1.3489628825916533e-06
五彩	1.3489628825916533e-06
价格上涨	1.3489628825916533e-06
伊玛目	1.3489628825916533e-06
伊莎贝拉	1.3489628825916533e-06
众怒	1.3489628825916533e-06
会因	1.3489628825916533e-06
似地	1.3489628825916533e-06
何尝	1.3489628825916533e-06
余种	1.3489628825916533e-06
便携	1.3489628825916533e-06
俚语	1.3489628825916533e-06
信义	1.3489628825916533e-06
借款人	1.3489628825916533e-06
停滞不前	1.3489628825916533e-06
儿童医院	1.3489628825916533e-06
充满活力	1.3489628825916533e-06
先锋队	1.3489628825916533e-06
光谷	1.3489628825916533e-06
入眠	1.3489628825916533e-06
全无	1.3489628825916533e-06
公共政策	1.3489628825916533e-06
公民自由	1.3489628825916533e-06
共和制	1.3489628825916533e-06
其弟	1.3489628825916533e-06
内膜	1.3489628825916533e-06
再创	1.3489628825916533e-06
军械	1.3489628825916533e-06
冲上	1.3489628825916533e-06
凉州	1.3489628825916533e-06
凤梨	1.3489628825916533e-06
出租汽车	1.3489628825916533e-06
刀刃	1.3489628825916533e-06
分支机构	1.3489628825916533e-06
分期付款	1.3489628825916533e-06
分贝	1.3489628825916533e-06
分钱	1.3489628825916533e-06
初体验	1.3489628825916533e-06
制药厂	1.3489628825916533e-06
前三名	1.3489628825916533e-06
前兆	1.3489628825916533e-06
劳拉	1.3489628825916533e-06
十三个	1.3489628825916533e-06
十个月	1.3489628825916533e-06
十九日	1.3489628825916533e-06
十五分钟	1.3489628825916533e-06
千禧年	1.3489628825916533e-06
协会主席	1.3489628825916533e-06
单式	1.3489628825916533e-06
南沙群岛	1.3489628825916533e-06
博雅	1.3489628825916533e-06
卡蒂	1.3489628825916533e-06
卷起	1.3489628825916533e-06
厄立特里亚	1.3489628825916533e-06
原始人	1.3489628825916533e-06
原始社会	1.3489628825916533e-06
去往	1.3489628825916533e-06
友军	1.3489628825916533e-06
反法西斯	1.3489628825916533e-06
发信	1.3489628825916533e-06
变电站	1.3489628825916533e-06
叫停	1.3489628825916533e-06
叫卖	1.3489628825916533e-06
叮嘱	1.3489628825916533e-06
台灯	1.3489628825916533e-06
司马懿	1.3489628825916533e-06
叻	1.3489628825916533e-06
吉林市	1.3489628825916533e-06
后排	1.3489628825916533e-06
后部	1.3489628825916533e-06
吐血	1.3489628825916533e-06
哑口无言	1.3489628825916533e-06
唐僧	1.3489628825916533e-06
善款	1.3489628825916533e-06
喝下	1.3489628825916533e-06
嗷嗷	1.3489628825916533e-06
噩耗	1.3489628825916533e-06
团团	1.3489628825916533e-06
国语版	1.3489628825916533e-06
国防军	1.3489628825916533e-06
国际象棋	1.3489628825916533e-06
图拉	1.3489628825916533e-06
圆梦	1.3489628825916533e-06
在此期间	1.3489628825916533e-06
坠楼	1.3489628825916533e-06
塞舌尔	1.3489628825916533e-06
复制品	1.3489628825916533e-06
复式	1.3489628825916533e-06
多党制	1.3489628825916533e-06
多哈	1.3489628825916533e-06
大不相同	1.3489628825916533e-06
大公报	1.3489628825916533e-06
大包	1.3489628825916533e-06
大吉	1.3489628825916533e-06
天明	1.3489628825916533e-06
天涯海角	1.3489628825916533e-06
天象	1.3489628825916533e-06
太康	1.3489628825916533e-06
太深	1.3489628825916533e-06
失窃	1.3489628825916533e-06
夹带	1.3489628825916533e-06
奋进	1.3489628825916533e-06
如初	1.3489628825916533e-06
如厕	1.3489628825916533e-06
妥善处理	1.3489628825916533e-06
婉拒	1.3489628825916533e-06
婶子	1.3489628825916533e-06
字面上	1.3489628825916533e-06
存心	1.3489628825916533e-06
季报	1.3489628825916533e-06
学术研究	1.3489628825916533e-06
安全检查	1.3489628825916533e-06
完全相同	1.3489628825916533e-06
实验性	1.3489628825916533e-06
密密麻麻	1.3489628825916533e-06
寒风	1.3489628825916533e-06
小可爱	1.3489628825916533e-06
小孔	1.3489628825916533e-06
小桥	1.3489628825916533e-06
小火	1.3489628825916533e-06
小点	1.3489628825916533e-06
居留权	1.3489628825916533e-06
屌丝	1.3489628825916533e-06
工种	1.3489628825916533e-06
巨款	1.3489628825916533e-06
布莱特	1.3489628825916533e-06
帮人	1.3489628825916533e-06
年出	1.3489628825916533e-06
底细	1.3489628825916533e-06
廊坊	1.3489628825916533e-06
弯路	1.3489628825916533e-06
弹钢琴	1.3489628825916533e-06
彩蛋	1.3489628825916533e-06
影评人	1.3489628825916533e-06
必修课	1.3489628825916533e-06
快些	1.3489628825916533e-06
快慢	1.3489628825916533e-06
思议	1.3489628825916533e-06
总医院	1.3489628825916533e-06
惯常	1.3489628825916533e-06
意涵	1.3489628825916533e-06
愤恨	1.3489628825916533e-06
慢跑	1.3489628825916533e-06
成色	1.3489628825916533e-06
我愿	1.3489628825916533e-06
战斧	1.3489628825916533e-06
护身	1.3489628825916533e-06
拔牙	1.3489628825916533e-06
招商引资	1.3489628825916533e-06
拜年	1.3489628825916533e-06
拱手	1.3489628825916533e-06
挂断	1.3489628825916533e-06
挣得	1.3489628825916533e-06
挥动	1.3489628825916533e-06
捕鲸	1.3489628825916533e-06
摆弄	1.3489628825916533e-06
擦亮	1.3489628825916533e-06
攫取	1.3489628825916533e-06
改不了	1.3489628825916533e-06
攻击力	1.3489628825916533e-06
政治性	1.3489628825916533e-06
故城	1.3489628825916533e-06
救亡	1.3489628825916533e-06
数十亿	1.3489628825916533e-06
文理	1.3489628825916533e-06
断气	1.3489628825916533e-06
斯基	1.3489628825916533e-06
斯菲尔德	1.3489628825916533e-06
新加坡人	1.3489628825916533e-06
方济各	1.3489628825916533e-06
旅长	1.3489628825916533e-06
无声无息	1.3489628825916533e-06
日止	1.3489628825916533e-06
暗器	1.3489628825916533e-06
暗淡	1.3489628825916533e-06
更生	1.3489628825916533e-06
有目共睹	1.3489628825916533e-06
朋友家	1.3489628825916533e-06
服部	1.3489628825916533e-06
朝圣者	1.3489628825916533e-06
朝觐	1.3489628825916533e-06
木棍	1.3489628825916533e-06
本店	1.3489628825916533e-06
本村	1.3489628825916533e-06
机组人员	1.3489628825916533e-06
权责	1.3489628825916533e-06
杰斯	1.3489628825916533e-06
松岛	1.3489628825916533e-06
极化	1.3489628825916533e-06
某项	1.3489628825916533e-06
柯达	1.3489628825916533e-06
校验	1.3489628825916533e-06
核聚变	1.3489628825916533e-06
梨花	1.3489628825916533e-06
植物学家	1.3489628825916533e-06
楼主	1.3489628825916533e-06
模组	1.3489628825916533e-06
樽	1.3489628825916533e-06
欸	1.3489628825916533e-06
正妹	1.3489628825916533e-06
武松	1.3489628825916533e-06
比萨饼	1.3489628825916533e-06
毯	1.3489628825916533e-06
毯子	1.3489628825916533e-06
气垫	1.3489628825916533e-06
水边	1.3489628825916533e-06
求爱	1.3489628825916533e-06
求知	1.3489628825916533e-06
求证	1.3489628825916533e-06
汉江	1.3489628825916533e-06
没命	1.3489628825916533e-06
沸点	1.3489628825916533e-06
治罪	1.3489628825916533e-06
法例	1.3489628825916533e-06
法网	1.3489628825916533e-06
泰坦尼克号	1.3489628825916533e-06
泽西	1.3489628825916533e-06
洞窟	1.3489628825916533e-06
浓雾	1.3489628825916533e-06
浮士德	1.3489628825916533e-06
海胆	1.3489628825916533e-06
海路	1.3489628825916533e-06
消解	1.3489628825916533e-06
淡淡	1.3489628825916533e-06
深邃	1.3489628825916533e-06
混帐	1.3489628825916533e-06
淹水	1.3489628825916533e-06
滑行	1.3489628825916533e-06
火山爆发	1.3489628825916533e-06
火气	1.3489628825916533e-06
火海	1.3489628825916533e-06
火警	1.3489628825916533e-06
灵柩	1.3489628825916533e-06
灵验	1.3489628825916533e-06
炳	1.3489628825916533e-06
点着	1.3489628825916533e-06
焚化	1.3489628825916533e-06
熊熊	1.3489628825916533e-06
燕窝	1.3489628825916533e-06
爹爹	1.3489628825916533e-06
牛角	1.3489628825916533e-06
特供	1.3489628825916533e-06
犯有	1.3489628825916533e-06
独唱	1.3489628825916533e-06
独子	1.3489628825916533e-06
独岛	1.3489628825916533e-06
狼群	1.3489628825916533e-06
猕猴桃	1.3489628825916533e-06
猛攻	1.3489628825916533e-06
环游世界	1.3489628825916533e-06
现代科技	1.3489628825916533e-06
玻尔	1.3489628825916533e-06
珍品	1.3489628825916533e-06
瓶装	1.3489628825916533e-06
生命科学	1.3489628825916533e-06
甲型	1.3489628825916533e-06
画上	1.3489628825916533e-06
瘸	1.3489628825916533e-06
百分之九十	1.3489628825916533e-06
相位	1.3489628825916533e-06
相公	1.3489628825916533e-06
省府	1.3489628825916533e-06
看门	1.3489628825916533e-06
真令人	1.3489628825916533e-06
睁开	1.3489628825916533e-06
石原	1.3489628825916533e-06
石首	1.3489628825916533e-06
破例	1.3489628825916533e-06
碎屑	1.3489628825916533e-06
磨坊	1.3489628825916533e-06
祭奠	1.3489628825916533e-06
离间	1.3489628825916533e-06
禽	1.3489628825916533e-06
秋叶原	1.3489628825916533e-06
积木	1.3489628825916533e-06
称不上	1.3489628825916533e-06
移出	1.3489628825916533e-06
竞价	1.3489628825916533e-06
第一印象	1.3489628825916533e-06
第二点	1.3489628825916533e-06
第五条	1.3489628825916533e-06
筑路	1.3489628825916533e-06
篮球赛	1.3489628825916533e-06
糜烂	1.3489628825916533e-06
系统化	1.3489628825916533e-06
素人	1.3489628825916533e-06
红眼	1.3489628825916533e-06
纸板	1.3489628825916533e-06
纽约大学	1.3489628825916533e-06
线程	1.3489628825916533e-06
经济区	1.3489628825916533e-06
网络科技	1.3489628825916533e-06
罗杰斯	1.3489628825916533e-06
群众运动	1.3489628825916533e-06
翔实	1.3489628825916533e-06
老伴	1.3489628825916533e-06
耶夫	1.3489628825916533e-06
联大	1.3489628825916533e-06
肚子饿	1.3489628825916533e-06
肤	1.3489628825916533e-06
肥大	1.3489628825916533e-06
胸腔	1.3489628825916533e-06
脱毛	1.3489628825916533e-06
脱衣	1.3489628825916533e-06
脸面	1.3489628825916533e-06
自编	1.3489628825916533e-06
自闭	1.3489628825916533e-06
舐	1.3489628825916533e-06
舰只	1.3489628825916533e-06
艾德	1.3489628825916533e-06
花街	1.3489628825916533e-06
荒原	1.3489628825916533e-06
荧幕	1.3489628825916533e-06
药膏	1.3489628825916533e-06
萌生	1.3489628825916533e-06
萨里	1.3489628825916533e-06
蓝田	1.3489628825916533e-06
藏区	1.3489628825916533e-06
虹口	1.3489628825916533e-06
蜈蚣	1.3489628825916533e-06
街舞	1.3489628825916533e-06
被绑	1.3489628825916533e-06
西哈努克	1.3489628825916533e-06
西语	1.3489628825916533e-06
计生委	1.3489628825916533e-06
该镇	1.3489628825916533e-06
诱使	1.3489628825916533e-06
谊	1.3489628825916533e-06
谒	1.3489628825916533e-06
谜底	1.3489628825916533e-06
谟	1.3489628825916533e-06
贸然	1.3489628825916533e-06
赤手空拳	1.3489628825916533e-06
走秀	1.3489628825916533e-06
走高	1.3489628825916533e-06
起司	1.3489628825916533e-06
超值	1.3489628825916533e-06
跟风	1.3489628825916533e-06
路克	1.3489628825916533e-06
达到高潮	1.3489628825916533e-06
迫不得已	1.3489628825916533e-06
迷住	1.3489628825916533e-06
逐条	1.3489628825916533e-06
道口	1.3489628825916533e-06
遗传性	1.3489628825916533e-06
避险	1.3489628825916533e-06
那台	1.3489628825916533e-06
邺	1.3489628825916533e-06
郊	1.3489628825916533e-06
配制	1.3489628825916533e-06
重头戏	1.3489628825916533e-06
重蹈	1.3489628825916533e-06
金条	1.3489628825916533e-06
金瓶梅	1.3489628825916533e-06
金莲	1.3489628825916533e-06
钢琴家	1.3489628825916533e-06
锄头	1.3489628825916533e-06
问卷调查	1.3489628825916533e-06
闲事	1.3489628825916533e-06
阴沉	1.3489628825916533e-06
阿拉伯半岛	1.3489628825916533e-06
阿明	1.3489628825916533e-06
阿诺德	1.3489628825916533e-06
陈家	1.3489628825916533e-06
隔热	1.3489628825916533e-06
难事	1.3489628825916533e-06
靡	1.3489628825916533e-06
面馆	1.3489628825916533e-06
鞭炮	1.3489628825916533e-06
音韵	1.3489628825916533e-06
领导力	1.3489628825916533e-06
颠	1.3489628825916533e-06
风湿	1.3489628825916533e-06
食物中毒	1.3489628825916533e-06
食用油	1.3489628825916533e-06
首期	1.3489628825916533e-06
首级	1.3489628825916533e-06
马斯	1.3489628825916533e-06
马萨诸塞州	1.3489628825916533e-06
马路上	1.3489628825916533e-06
骡子	1.3489628825916533e-06
高居	1.3489628825916533e-06
高教	1.3489628825916533e-06
高深	1.3489628825916533e-06
高级官员	1.3489628825916533e-06
高耸	1.3489628825916533e-06
鲁本	1.3489628825916533e-06
黑河	1.3489628825916533e-06
鼻炎	1.3489628825916533e-06
龙虎	1.3489628825916533e-06
00h	1.3182567385564074e-06
4d	1.3182567385564074e-06
agency	1.3182567385564074e-06
amanda	1.3182567385564074e-06
apache	1.3182567385564074e-06
australian	1.3182567385564074e-06
bishop	1.3182567385564074e-06
came	1.3182567385564074e-06
caroline	1.3182567385564074e-06
catherine	1.3182567385564074e-06
christ	1.3182567385564074e-06
eve	1.3182567385564074e-06
fake	1.3182567385564074e-06
fu	1.3182567385564074e-06
gas	1.3182567385564074e-06
gr	1.3182567385564074e-06
hat	1.3182567385564074e-06
hidden	1.3182567385564074e-06
ivan	1.3182567385564074e-06
ke	1.3182567385564074e-06
lama	1.3182567385564074e-06
lovely	1.3182567385564074e-06
lucy	1.3182567385564074e-06
marco	1.3182567385564074e-06
marcus	1.3182567385564074e-06
marketing	1.3182567385564074e-06
mean	1.3182567385564074e-06
medium	1.3182567385564074e-06
mega	1.3182567385564074e-06
mh000	1.3182567385564074e-06
ming	1.3182567385564074e-06
must	1.3182567385564074e-06
mvp	1.3182567385564074e-06
native	1.3182567385564074e-06
outlook	1.3182567385564074e-06
promise	1.3182567385564074e-06
silver	1.3182567385564074e-06
sophie	1.3182567385564074e-06
sr	1.3182567385564074e-06
wood	1.3182567385564074e-06
yellow	1.3182567385564074e-06
ろ	1.3182567385564074e-06
ケ	1.3182567385564074e-06
一提	1.3182567385564074e-06
一瞥	1.3182567385564074e-06
万到	1.3182567385564074e-06
万恶	1.3182567385564074e-06
三九	1.3182567385564074e-06
上要	1.3182567385564074e-06
上锁	1.3182567385564074e-06
不卖	1.3182567385564074e-06
不太会	1.3182567385564074e-06
不管是谁	1.3182567385564074e-06
东线	1.3182567385564074e-06
丢进	1.3182567385564074e-06
严加	1.3182567385564074e-06
个人所得税	1.3182567385564074e-06
个人电脑	1.3182567385564074e-06
个省	1.3182567385564074e-06
中国化	1.3182567385564074e-06
中国大学	1.3182567385564074e-06
中草药	1.3182567385564074e-06
中药材	1.3182567385564074e-06
九名	1.3182567385564074e-06
乳液	1.3182567385564074e-06
争议性	1.3182567385564074e-06
事要	1.3182567385564074e-06
云中	1.3182567385564074e-06
云顶	1.3182567385564074e-06
五倍	1.3182567385564074e-06
五千年	1.3182567385564074e-06
人事部	1.3182567385564074e-06
人材	1.3182567385564074e-06
人民银行	1.3182567385564074e-06
代行	1.3182567385564074e-06
伊娃	1.3182567385564074e-06
伊斯坦堡	1.3182567385564074e-06
休会	1.3182567385564074e-06
优先权	1.3182567385564074e-06
优惠政策	1.3182567385564074e-06
传回	1.3182567385564074e-06
伯克	1.3182567385564074e-06
伺机	1.3182567385564074e-06
但现	1.3182567385564074e-06
佛寺	1.3182567385564074e-06
佢	1.3182567385564074e-06
佩带	1.3182567385564074e-06
侍从	1.3182567385564074e-06
侗族	1.3182567385564074e-06
供暖	1.3182567385564074e-06
倭寇	1.3182567385564074e-06
儒教	1.3182567385564074e-06
免遭	1.3182567385564074e-06
公司法	1.3182567385564074e-06
六万	1.3182567385564074e-06
六百万	1.3182567385564074e-06
关东军	1.3182567385564074e-06
关停	1.3182567385564074e-06
具体来说	1.3182567385564074e-06
兽性	1.3182567385564074e-06
冒进	1.3182567385564074e-06
军事力量	1.3182567385564074e-06
农牧	1.3182567385564074e-06
几颗	1.3182567385564074e-06
凹陷	1.3182567385564074e-06
划过	1.3182567385564074e-06
刘晓原	1.3182567385564074e-06
利己	1.3182567385564074e-06
制胜	1.3182567385564074e-06
剃头	1.3182567385564074e-06
前段	1.3182567385564074e-06
剧种	1.3182567385564074e-06
加泰隆	1.3182567385564074e-06
加进	1.3182567385564074e-06
包扎	1.3182567385564074e-06
北岛	1.3182567385564074e-06
医学界	1.3182567385564074e-06
十七日	1.3182567385564074e-06
十六日	1.3182567385564074e-06
十多个	1.3182567385564074e-06
华工	1.3182567385564074e-06
卑贱	1.3182567385564074e-06
卓有成效	1.3182567385564074e-06
卖座	1.3182567385564074e-06
印刷厂	1.3182567385564074e-06
原发性	1.3182567385564074e-06
原图	1.3182567385564074e-06
参差	1.3182567385564074e-06
变强	1.3182567385564074e-06
变故	1.3182567385564074e-06
口供	1.3182567385564074e-06
古国	1.3182567385564074e-06
古风	1.3182567385564074e-06
古龙	1.3182567385564074e-06
可塑性	1.3182567385564074e-06
可见光	1.3182567385564074e-06
合作者	1.3182567385564074e-06
吉他手	1.3182567385564074e-06
吉野	1.3182567385564074e-06
同源	1.3182567385564074e-06
同盟国	1.3182567385564074e-06
名贵	1.3182567385564074e-06
呼伦贝尔	1.3182567385564074e-06
